Trans,s11a,s22a,s33a,s11m,s22m,s33m,t12a,t13a,t23a,t12m,t13m,t23m,fi11,fi22,fi33,fi12,fi13,fi23,Testing,mat,matgr,Rm,Re,f-1,f0,b-1,b0,rb-1,t-1,t0,Nx,s11aW,s22aW,s33aW,t12aW,t13aW,t23aW,gramW
90Y,0,0,0,0,0,0,0,0,80.48,0,0,289.58,0,0,0,0,0,0,To,14S-T,A,498,332,207.2597269,298.6467063,227.1364857,374.8,0,119.6614591,218.9,2000000,0,0,0,0,0,179.833182,0.473
90Y,0,0,475.7,0,0,0,0,0,237.85,0,0,0,0,0,0,0,0,0,PB+To,30 CrNiMo 8,S,1014,912,705.0372846,880.7298443,600.3957712,0,0,407.053466,625.9882051,200000,0,0,475.7,0,0,237.85,0.679
90Y,0,0,0,0,0,555,0,0,377.99,0,0,0,0,0,0,0,0,0,To+PB,30 CrNiMo 8,S,1014,912,705.0372846,880.7298443,600.3957712,0,0,407.053466,625.9882051,200000,0,0,0,0,0,377.99,0.679
90Y,0,0,575.83,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,PB+To,30 CrNiMo 8,S,1014,912,705.0372846,880.7298443,600.3957712,0,0,407.053466,625.9882051,200000,0,0,575.83,0,0,0,0.679
90Y,0,236.57,215.07,0,236.57,-215.07,0,0,0,0,0,0,0,180,0,0,0,0,Ten+TP,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,288.8793609,0,0,0,0,0.7118
90Y,0,257.22,233.84,0,257.22,0,0,0,0,0,0,0,0,180,0,0,0,0,Ten+TP,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,314.0954018,233.84,0,0,0,0.7118
90Y,0,331.55,301.41,0,331.55,-301.41,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,404.860938,0,0,0,0,0.7118
90Y,0,370.51,185.26,0,370.51,185.26,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,452.435609,226.2239101,0,0,0,0.7118
90Y,0,273.49,248.63,0,273.49,248.63,0,0,0,0,0,0,0,180,0,0,0,0,Ten+TP,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,333.9629556,303.6060173,0,0,0,0.7118
90Y,0,330.16,300.14,0,330.16,0,0,0,0,0,0,0,0,90,0,0,0,0,Ten+TP,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,403.1635871,300.14,0,0,0,0.7118
90Y,0,368.67,335.16,0,368.67,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,450.1887559,335.16,0,0,0,0.7118
90Y,0,340.63,309.66,0,340.63,309.66,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,415.9486693,378.1307135,0,0,0,0.7118
90Y,0,331.24,301.13,0,331.24,301.13,0,0,0,0,0,0,0,90,0,0,0,0,Ten+TP,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,404.4823921,367.7145959,0,0,0,0.7118
90Y,0,0,326.76,0,0,0,0,0,187.88,0,0,0,0,0,0,0,0,0,Ten+To,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,0,326.76,0,0,187.88,0.7118
90Y,0,0,308.25,0,0,0,0,0,177.24,0,0,0,0,0,0,0,0,90,Ten+To,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,0,308.25,0,0,177.24,0.7118
90Y,0,0,284.54,0,0,0,0,0,163.61,0,0,163.61,0,0,0,0,0,0,Ten+To,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,0,284.54,0,0,199.7867533,0.7118
90Y,0,0,289.13,0,0,0,0,0,166.25,0,0,166.25,0,0,0,0,0,90,Ten+To,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,0,289.13,0,0,203.010499,0.7118
90Y,0,0,398.84,0,0,0,0,0,0,0,0,199.42,0,0,0,0,0,0,Ten+To,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,0,398.84,0,0,0,0.7118
90Y,0,0,276.8,0,0,276.8,0,0,159.16,0,0,0,0,0,0,0,0,0,Ten+To,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,0,338.0048489,0,0,159.16,0.7118
90Y,0,0,0,0,0,415.68,0,0,240.28,0,0,0,0,0,0,0,0,0,To+Ten,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,0,0,0,0,240.28,0.7118
90Y,0,0,359.13,0,0,359.13,0,0,0,0,0,0,0,0,0,0,0,0,Ten,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,0,438.5393113,0,0,0,0.7118
90Y,0,159.1,212.1,0,210.8,255,0,0,106.1,0,0,0,0,0,0,0,0,180,Ten+TP+To ,25CrMo4,S,801,672,340,600,0,0,0,228,427.5,2000000,0,201.2240471,264.2381095,0,0,106.1,0.7216
90Y,0,168.8,225,0,210.8,255,0,0,112.5,0,0,0,0,60,0,0,0,90,Ten+TP+To ,25CrMo4,S,801,672,340,600,0,0,0,228,427.5,2000000,0,211.522402,277.8385255,0,0,112.5,0.7216
90Y,0,166.6,222.1,0,210.8,255,0,0,111.1,0,0,0,0,90,0,0,0,45,Ten+TP+To ,25CrMo4,S,801,672,340,600,0,0,0,228,427.5,2000000,0,209.1906771,274.7858097,0,0,111.1,0.7216
90Y,0,153.8,205,0,210.8,255,0,0,102.5,0,0,0,0,90,0,0,0,90,Ten+TP+To ,25CrMo4,S,801,672,340,600,0,0,0,228,427.5,2000000,0,195.5768518,256.7280762,0,0,102.5,0.7216
90Y,0,161.3,215,0,210.8,255,0,0,107.5,0,0,0,0,90,0,0,0,135,Ten+TP+To ,25CrMo4,S,801,672,340,600,0,0,0,228,427.5,2000000,0,203.5638292,267.300417,0,0,107.5,0.7216
90Y,0,140.9,187.9,0,210.8,255,0,0,94,0,0,0,0,180,0,0,0,0,Ten+TP+To ,25CrMo4,S,801,672,340,600,0,0,0,228,427.5,2000000,0,181.7642882,238.5596923,0,0,94,0.7216
90Y,0,167.7,223.6,0,210.8,255,0,0,111.8,0,0,0,0,180,0,0,0,90,Ten+TP+To ,25CrMo4,S,801,672,340,600,0,0,0,228,427.5,2000000,0,210.3568215,276.3651318,0,0,111.8,0.7216
90Y,0,161.3,215,0,210.8,170,0,0,107.5,0,0,88.4,0,90,0,0,0,135,Ten+TP+To ,25CrMo4,S,801,672,340,600,0,0,0,228,427.5,2000000,0,203.5638292,252.8598406,0,0,127.0476788,0.7216
90Y,0,164.1,218.8,0,210.8,255,0,0,109.4,0,0,0,0,0,0,0,0,0,Ten+TP+To,25CrMo4,S,801,672,340,600,0,0,0,228,427.5,2000000,0,206.5382109,271.3087548,0,0,109.4,0.7216
90Y,0,0,437.47,0,0,0,0,0,109.37,0,0,0,0,0,0,0,0,0,Ten+To,SNCM 8,S,1076,971,465.7769162,586.8692597,0,0,0,302.5432447,467.7308478,500000,0,0,437.47,0,0,109.37,0.6666
90Y,0,0,347.23,0,0,0,0,0,200.48,0,0,0,0,0,0,0,0,0,Ten+To,SNCM 8,S,1076,971,465.7769162,586.8692597,0,0,0,302.5432447,467.7308478,500000,0,0,347.23,0,0,200.48,0.6666
90Y,0,0,427.9,0,0,0,0,0,106.98,0,0,0,0,0,0,0,0,0,Ten+To,SNCM 8,S,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642,500000,0,0,427.9,0,0,106.98,0.6666
90Y,0,0,347.74,0,0,0,0,0,200.77,0,0,0,0,0,0,0,0,0,Ten+To,SNCM 8,S,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642,500000,0,0,347.74,0,0,200.77,0.6666
90Y,0,0,163.78,0,0,0,0,0,283.67,0,0,0,0,0,0,0,0,0,Ten+To,SNCM 8,S,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642,500000,0,0,163.78,0,0,283.67,0.6666
90Z,0,498.88,0,0,0,0,-166.29,0,0,0,0,0,0,0,0,0,0,0,Ten+To,42CrMo4,S,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654,200000,0,498.88,0,166.29,0,0,0.6618
90Z,0,449.6,0,0,0,0,-259.57,0,0,0,0,0,0,0,0,0,0,0,Ten+To,42CrMo4,S,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654,200000,0,449.6,0,259.57,0,0,0.6618
90Z,0,279.69,0,0,0,0,-279.69,0,0,0,0,0,0,0,0,0,0,0,Ten+To,42CrMo4,S,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654,200000,0,279.69,0,279.69,0,0,0.6618
90Z,0,481.64,0,0,0,0,-278.08,0,0,0,0,0,0,0,0,90,0,0,Ten+To,42CrMo4,S,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654,200000,0,481.64,0,278.08,0,0,0.6618
90Z,0,282.55,0,0,245.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,332.2649268,0,0,0,0,0.74058
90Z,0,209.69,0,0,451.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,282.4196373,0,0,0,0,0.74058
90Z,0,333.45,0,0,0,0,0,0,0,-156.9,0,0,0,0,0,0,0,0,Ten+To,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,333.45,0,0,0,0,0.74058
90Z,0,331.63,0,0,0,0,0,0,0,-304,0,0,0,0,0,0,0,0,Ten+To,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,331.63,0,0,0,0,0.74058
90Z,0,262.77,0,0,262.77,0,0,0,0,-171.6,0,0,0,0,0,0,0,0,Ten+To,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,314.5350027,0,0,0,0,0.74058
90Z,0,0,0,0,-549.2,0,-281.9,0,0,0,0,0,0,0,0,0,0,0,To+Ten,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,0,0,281.9,0,0,0.74058
90Z,0,0,0,0,-274.6,0,-259.86,0,0,0,0,0,0,0,0,0,0,0,To+Ten,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,0,0,259.86,0,0,0.74058
90Z,0,0,0,0,294.2,0,-186.65,0,0,0,0,0,0,0,0,0,0,0,To+Ten,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,0,0,186.65,0,0,0.74058
90Z,0,0,0,0,441.3,0,-163.5,0,0,0,0,0,0,0,0,0,0,0,To+Ten,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,0,0,163.5,0,0,0.74058
90Z,0,0,0,0,588.4,0,-155.26,0,0,0,0,0,0,0,0,0,0,0,To+Ten,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,0,0,155.26,0,0,0.74058
90Z,0,363.76,0,0,313.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,438.0134092,0,0,0,0,0.70136
90Z,0,309.32,0,0,490.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,410.7614976,0,0,0,0,0.70136
90Z,0,413.61,0,0,0,0,0,0,0,-107.9,0,0,0,0,0,0,0,0,Ten+To,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,413.61,0,0,0,0,0.70136
90Z,0,389.11,0,0,0,0,0,0,0,-215.7,0,0,0,0,0,0,0,0,Ten+To,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,389.11,0,0,0,0,0.70136
90Z,0,379.94,0,0,0,0,0,0,0,-323.6,0,0,0,0,0,0,0,0,Ten+To,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,379.94,0,0,0,0,0.70136
90Z,0,363.4,0,0,0,0,0,0,0,-431.5,0,0,0,0,0,0,0,0,Ten+To,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,363.4,0,0,0,0,0.70136
90Z,0,353.15,0,0,0,0,0,0,0,-647.2,0,0,0,0,0,0,0,0,Ten+To,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,353.15,0,0,0,0,0.70136
90Z,0,336.39,0,0,336.39,0,0,0,0,-196.1,0,0,0,0,0,0,0,0,Ten+To,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,413.7544472,0,0,0,0,0.70136
90Z,0,306.07,0,0,306.07,0,0,0,0,-490.3,0,0,0,0,0,0,0,0,Ten+To,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,376.4613206,0,0,0,0,0.70136
90Z,0,0,0,0,0,0,-287.09,0,0,-287.09,0,0,0,0,0,0,0,0,To,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,0,0,353.116217,0,0,0.70136
90Z,0,0,0,0,-549.2,0,-398.15,0,0,0,0,0,0,0,0,0,0,0,To+Ten,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,0,0,398.15,0,0,0.70136
90Z,0,0,0,0,-181.4,0,-325.47,0,0,0,0,0,0,0,0,0,0,0,To+Ten,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,0,0,325.47,0,0,0.70136
90Z,0,0,0,0,181.4,0,-319.9,0,0,0,0,0,0,0,0,0,0,0,To+Ten,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,0,0,319.9,0,0,0.70136
90Z,0,0,0,0,353,0,-297.85,0,0,0,0,0,0,0,0,0,0,0,To+Ten,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,0,0,297.85,0,0,0.70136
90Z,0,0,0,0,509.9,0,-257.55,0,0,0,0,0,0,0,0,0,0,0,To+Ten,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,0,0,257.55,0,0,0.70136
90Z,0,0,0,0,696.3,0,-210.94,0,0,0,0,0,0,0,0,0,0,0,To+Ten,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,0,0,210.94,0,0,0.70136
90Z,0,341.84,0,0,341.84,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,420.4578621,0,0,0,0,0.70136
90Z,0,212,0,0,0,0,-127.2,0,0,0,0,0,0,0,0,0,0,0,PB+To,GS61 (FGS 700/2),CI,750,416,394.9075841,590.3273054,276,0,0,228,390.0890762,1000000,0,212,0,127.2,0,0,0.42
90Z,0,230,0,0,0,0,-138,0,0,0,0,0,0,0,0,90,0,0,PB+To,GS61 (FGS 700/2),CI,750,416,394.9075841,590.3273054,276,0,0,228,390.0890762,1000000,0,230,0,138,0,0,0.42
90Z,0,503,0,0,614.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,819.7255885,0,0,0,0,0.3884
90Z,0,437,0,0,1019.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,912.5993511,0,0,0,0,0.3884
90Z,0,417,0,0,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,973.5448095,0,0,0,0,0.3884
90Z,0,372,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,995.4810439,0,0,0,0,0.3884
90Z,0,734,0,0,0,0,-367,0,0,0,0,0,0,0,0,0,0,0,Ten+To,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,734,0,367,0,0,0.3884
90Z,0,607,0,0,0,0,-303.5,0,0,0,0,0,0,0,0,90,0,0,Ten+To,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,607,0,303.5,0,0,0.3884
90Z,0,440,0,0,0,0,-440,0,0,0,0,0,0,0,0,90,0,0,Ten+To,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,440,0,440,0,0,0.3884
90Z,0,417,0,0,509.7,0,-208.5,0,0,0,0,0,0,0,0,90,0,0,Ten+To,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,679.5803861,0,208.5,0,0,0.3884
90Z,0,464,0,0,0,0,-464,0,0,0,0,0,0,0,0,0,0,0,Ten+To,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,464,0,464,0,0,0.3884
90Z,0,239.72,0,0,0,0,-239.72,0,0,0,0,0,0,0,0,0,0,0,Ten+To,39NiCrMo3 steel,S,995,900,382.2,476.1868492,0,0,0,306.9,471.2019771,500000,0,239.72,0,239.72,0,0,0.6828
90Z,0,215,0,0,-215,0,-107.5,0,0,0,0,0,0,0,0,90,0,0,Ten+To,SF1 (700-2),CI,330,220,196.5,293.7378774,0,0,0,177.5,303.6877676,10000000,0,0,0,107.5,0,0,0.42
90Z,0,200,0,0,-200,0,-133.5,0,0,0,0,0,0,0,0,90,0,0,Ten+To,SF1 (700-2),CI,330,220,196.5,293.7378774,0,0,0,177.5,303.6877676,10000000,0,0,0,133.5,0,0,0.42
90Z,0,86.39,0,0,259.18,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,2124-T851,A,477.1,440,198.3058241,258.6736562,0,0,0,109.9769535,173.6534635,500000,0,179.3724386,0,0,0,0,0.473
90Z,0,0,0,0,38.04,0,-97.2,0,0,0,0,0,0,0,0,0,0,0,To+Ten,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,0,97.2,0,0,0.473
90Z,0,0,0,0,83.29,0,-86,0,0,0,0,0,0,0,0,0,0,0,To+Ten,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,0,86,0,0,0.473
90Z,0,0,0,0,168.11,0,-74.87,0,0,0,0,0,0,0,0,0,0,0,To+Ten,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,0,74.87,0,0,0.473
90Z,0,83.27,0,0,0,0,-82.94,0,0,0,0,0,0,0,0,0,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,83.27,0,82.94,0,0,0.473
90Z,0,133.39,0,0,0,0,-44.42,0,0,0,0,0,0,0,0,0,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,133.39,0,44.42,0,0,0.473
90Z,0,77.59,0,0,0,0,-77.51,0,0,0,0,0,0,0,0,90,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,77.59,0,77.51,0,0,0.473
90Z,0,125.96,0,0,0,0,-42.07,0,0,0,0,0,0,0,0,90,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,125.96,0,42.07,0,0,0.473
90Z,0,58.92,0,0,58.92,0,-58.92,0,0,-58.92,0,0,0,0,0,90,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,84.8995808,0,84.8995808,0,0,0.473
90Z,0,0,0,0,0,0,-65.28,0,0,-196.36,0,0,0,0,0,0,0,0,To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,0,135.6816421,0,0,0.473
90Z,0,72.48,0,0,24.14,0,-72.48,0,0,-24.28,0,0,0,0,0,90,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,84.33610272,0,84.40048056,0,0,0.473
90Z,0,55.72,0,0,55.72,0,-55.83,0,0,-55.72,0,0,0,0,0,0,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,80.28860561,0,80.40533279,0,0,0.473
90Z,0,74.75,0,0,24.97,0,-74.75,0,0,-25.12,0,0,0,0,0,0,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,87.01143926,0,87.08039041,0,0,0.473
90Z,0,124.02,0,0,0,0,0,0,0,-124.02,0,0,0,0,0,0,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,124.02,0,0,0,0,0.473
90Z,0,77.58,0,0,232.74,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,161.0776892,0,0,0,0,0.473
90Z,0,66.29,0,0,375.65,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,180.1570982,0,0,0,0,0.473
90Z,0,114,0,0,0,0,-114.34,0,0,0,0,0,0,0,0,0,0,0,PB+To,2124-T851,A,477.1,439.8,235.5365974,339.3916901,203.2077249,0,0,135.9871179,227.7848116,200000,0,114,0,114.34,0,0,0.473
90Z,0,181.13,0,0,0,0,-59.95,0,0,0,0,0,0,0,0,0,0,0,PB+To,2124-T851,A,477.1,439.8,235.5365974,339.3916901,203.2077249,0,0,135.9871179,227.7848116,200000,0,181.13,0,59.95,0,0,0.473
90Z,0,159.84,0,0,0,0,-53.39,0,0,0,0,0,0,0,0,90,0,0,PB+To,2124-T851,A,477.1,439.8,235.5365974,339.3916901,203.2077249,0,0,135.9871179,227.7848116,200000,0,159.84,0,53.39,0,0,0.473
90Z,-0.09,99.37,0,0,0,0,-149.22,0,0,0,0,0,0,0,0,0,0,0,Ten+To,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0.09,99.37,0,149.22,0,0,0.7698
90Z,-0.17,194.43,0,0,0,0,-102.9,0,0,0,0,0,0,0,0,0,0,0,Ten+To,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0.17,194.43,0,102.9,0,0,0.7698
90Z,-0.09,99.37,0,0,0,0,-155.71,0,0,0,0,0,0,0,0,90,0,0,Ten+To,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0.09,99.37,0,155.71,0,0,0.7698
90Z,-0.17,194.03,0,0,0,0,-140.51,0,0,0,0,0,0,0,0,90,0,0,Ten+To,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0.17,194.03,0,140.51,0,0,0.7698
90Z,-0.1,114.58,0,-0.1,114.5,0,-107.38,0,0,-107.38,0,0,0,0,0,0,0,0,Ten+To,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0.117299755,134.3912569,0,125.9564769,0,0,0.7698
90Z,0,0,0,0,0,0,-165.27,0,0,-165.27,0,0,0,0,0,0,0,0,To,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0,0,0,193.8613051,0,0,0.7698
90Z,16.2,201.24,0,0,0,0,-134.97,0,0,0,0,0,0,0,0,0,0,0,PB+To,?SN 41 1523,S,560,400,292.7038693,343.3409216,315.9,498,0,168.9926578,330.540985,750000,16.2,201.24,0,134.97,0,0,0.7698
90Z,24.53,304.95,0,0,0,0,-68.14,0,0,0,0,0,0,0,0,0,0,0,PB+To,?SN 41 1523,S,560,400,292.7038693,343.3409216,315.9,498,0,168.9926578,330.540985,750000,24.53,304.95,0,68.14,0,0,0.7698
90Z,23.69,294.29,0,207.6,50.14,-0.88,0,0,0,0,0,0,0,0,0,0,0,0,PB+RP,?SN 41 1523,S,560,400,292.7038693,343.3409216,315.9,498,0,168.9926578,330.540985,750000,40.02847936,305.1434326,0,0,0,0,0.7698
90Z,22.97,285.01,0,315.5,76.02,-1.36,0,0,0,0,0,0,0,0,0,0,0,0,PB+RP,?SN 41 1523,S,560,400,292.7038693,343.3409216,315.9,498,0,168.9926578,330.540985,750000,42.66947308,300.952371,0,0,0,0,0.7698
90Z,0,0,0,140.79,76.82,-0.56,-161.88,0,0,0,0,0,0,0,0,0,0,0,To+PV,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0,0,0,161.88,0,0,0.7698
90Z,0,0,0,97.83,53.4,-0.37,-166.87,0,0,0,0,0,0,0,0,0,0,0,To+PV,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0,0,0,166.87,0,0,0.7698
90Z,0,0,0,195.16,106.51,-0.76,-140.57,0,0,0,0,0,0,0,0,0,0,0,To+PV,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0,0,0,140.57,0,0,0.7698
90Z,0,0,0,18.22,241.88,0,-146.47,0,0,0,0,0,0,0,0,0,0,0,Ten+To+RP,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0,0,0,146.47,0,0,0.7698
90Z,0,0,0,13.25,175.93,0,-157.28,0,0,0,0,0,0,0,0,0,0,0,Ten+To+RP,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0,0,0,157.28,0,0,0.7698
90Z,0,0,0,-19.47,227.49,-39.98,-171.83,0,0,0,0,0,0,0,0,0,0,0,Ten+To+RP,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0,0,0,171.83,0,0,0.7698
90Z,0,0,0,-28.46,109.7,-40,-176.36,0,0,0,0,0,0,0,0,0,0,0,Ten+To+RP,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0,0,0,176.36,0,0,0.7698
90Z,18.54,247.26,0,0,0,0,-44.51,0,0,0,0,0,0,0,0,0,0,0,Ten+To,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,18.54,247.26,0,44.51,0,0,0.7698
